Sub	Run	Trial	AllNew	PriorPay	PriorObjNaN	ObjA	ObjB	Delay	Pay	RT	Resp	ChooseOld	ChosenSide	PriorChosenSide	ChosenObj
36	1	80	0	0	0	80	157	10	0.5	904.576450004242	j	0	1	1	80
36	1	81	0	0.75	0	81	72	9	0.75	1070.13562700013	k	1	2	1	72
36	1	82	0	0.25	0	82	159	9	0.25	643.055104999803	j	1	1	1	159
36	1	83	0	NaN	1	83	74	9	0.75	1217.82227401854	j	0	1	NaN	83
36	1	84	1	NaN	0	84	164	NaN	0.5	1567.5287930062	k	NaN	2	NaN	164
36	1	85	0	0.5	0	85	161	10	0	925.997902988456	k	0	2	2	85
36	1	86	1	NaN	0	86	165	NaN	1	868.07140003657	j	NaN	1	NaN	86
36	1	87	1	NaN	0	87	166	NaN	0.25	1304.69524295768	k	NaN	2	NaN	87
36	1	88	0	0.75	0	88	78	10	0.75	770.998273976147	j	1	1	2	78
36	1	89	0	0.5	0	89	162	13	0.75	850.156711996533	k	0	2	2	89
36	1	90	1	NaN	0	90	167	NaN	0.25	1224.51831004582	j	NaN	1	NaN	90
36	2	1	1	NaN	0	181	301	NaN	0.25	957.265653996728	k	NaN	2	NaN	301
36	2	2	1	NaN	0	182	302	NaN	0.75	1090.84889502265	j	NaN	1	NaN	182
36	2	3	1	NaN	0	183	303	NaN	0	1694.7594670346	k	NaN	2	NaN	303
36	2	4	1	NaN	0	184	304	NaN	0.75	876.069627003744	j	NaN	1	NaN	184
36	2	5	1	NaN	0	185	305	NaN	0.25	905.175713007338	k	NaN	2	NaN	185
36	2	6	1	NaN	0	186	306	NaN	0	962.875725002959	j	NaN	1	NaN	306
36	2	7	1	NaN	0	187	307	NaN	0.5	792.417660006322	j	NaN	1	NaN	307
36	2	8	0	0.25	0	188	301	7	0.25	655.432146973908	k	1	2	2	301
36	2	9	0	0.75	0	189	182	7	0.5	973.192019038834	j	0	1	1	189
36	2	10	1	NaN	0	190	308	NaN	0.25	1026.76493802574	k	NaN	2	NaN	308
36	2	11	1	NaN	0	191	309	NaN	1	1119.09108300461	k	NaN	2	NaN	191
36	2	12	0	0	0	192	303	9	0	1100.0512339524	j	0	1	2	192
36	2	13	1	NaN	0	193	310	NaN	0	807.552769023459	k	NaN	2	NaN	310
36	2	14	1	NaN	0	194	311	NaN	0.5	748.588630987797	k	NaN	2	NaN	311
36	2	15	0	0.75	0	195	184	11	0.75	689.740279980469	k	0	2	1	195
36	2	16	1	NaN	0	196	312	NaN	0.75	1542.18308103736	k	NaN	2	NaN	312
36	2	17	0	0.25	0	197	185	12	1	1133.07088502916	j	0	1	2	197
36	2	18	1	NaN	0	198	313	NaN	0	1251.45907897968	k	NaN	2	NaN	313
36	2	19	0	0	0	199	306	13	0	859.327741025481	j	1	1	1	306
36	2	20	1	NaN	0	200	314	NaN	0.5	561.494531983044	k	NaN	2	NaN	314
36	2	21	0	0.5	0	201	307	14	0.25	1533.50231400691	k	0	2	1	201
36	2	22	0	0.25	0	202	308	12	0.25	1052.72994498955	k	0	2	2	202
36	2	23	1	NaN	0	203	315	NaN	0	1003.44224699074	j	NaN	1	NaN	203
36	2	24	1	NaN	0	204	316	NaN	0	744.940434000455	k	NaN	2	NaN	316
36	2	25	0	1	0	205	191	14	1	791.461316985078	k	0	2	2	205
36	2	26	1	NaN	0	206	317	NaN	0.5	1382.56593397819	j	NaN	1	NaN	317
36	2	27	0	0	0	207	310	14	0.25	1132.1422829642	j	0	1	2	207
36	2	28	0	0.75	0	208	312	12	1	1378.90112999594	k	0	2	2	208
36	2	29	0	0.5	0	209	311	15	0.75	792.486326012295	j	0	1	2	209
36	2	30	0	0	0	210	313	12	0	848.335255985148	k	0	2	2	210
36	2	31	1	NaN	0	211	318	NaN	1	796.901714988053	j	NaN	1	NaN	211
36	2	32	0	0.5	0	212	314	12	0	841.491092985962	k	0	2	2	212
36	2	33	0	0	0	213	203	10	0.75	1824.21351398807	j	0	1	1	213
36	2	34	1	NaN	0	214	319	NaN	0.25	1824.70039901091	k	NaN	2	NaN	214
36	2	35	0	0	0	215	316	11	0	840.769093018025	j	0	1	2	215
36	2	36	1	NaN	0	216	320	NaN	0.5	836.683868023101	k	NaN	2	NaN	216
36	2	37	0	0.5	0	217	317	11	0.5	1252.3264309857	k	0	2	1	217
36	2	38	1	NaN	0	218	321	NaN	1	889.264016004745	k	NaN	2	NaN	218
36	2	39	1	NaN	0	219	322	NaN	0.75	951.903867011424	k	NaN	2	NaN	219
36	2	40	1	NaN	0	220	323	NaN	0	861.267062020488	k	NaN	2	NaN	323
36	2	41	1	NaN	0	221	324	NaN	0.5	628.845208964776	j	NaN	1	NaN	324
36	2	42	1	NaN	0	222	325	NaN	0.75	1179.08880498726	k	NaN	2	NaN	325
36	2	43	0	1	0	223	211	12	1	1257.10267096292	k	1	2	1	211
36	2	44	1	NaN	0	224	326	NaN	0.75	2062.66898999456	j	NaN	1	NaN	224
36	2	45	0	0.25	0	225	214	11	0.75	1365.99116498837	j	0	1	2	225
36	2	46	0	0.5	0	226	216	10	1	1210.73707001051	j	0	1	2	226
36	2	47	1	NaN	0	227	327	NaN	1	1809.77397901006	k	NaN	2	NaN	227
36	2	48	0	1	0	228	218	10	0.25	1499.14006795734	j	0	1	2	228
36	2	49	0	0.75	0	229	219	10	0	1247.89843603503	k	0	2	2	229
36	2	50	1	NaN	0	230	328	NaN	0.25	862.639393017162	j	NaN	1	NaN	230
36	2	51	1	NaN	0	231	329	NaN	1	1934.25853404915	k	NaN	2	NaN	231
36	2	52	0	0	0	232	323	12	0.5	843.946376990061	j	0	1	2	232
36	2	53	0	0.5	0	233	324	12	1	1875.1536810305	j	0	1	1	233
36	2	54	0	0.75	0	234	325	12	0.5	1145.87670797482	j	0	1	2	234
36	2	55	1	NaN	0	235	330	NaN	0.25	912.032679014374	k	NaN	2	NaN	330
36	2	56	0	0.75	0	236	224	12	0.75	821.97869499214	k	1	2	1	224
36	2	57	1	NaN	0	237	331	NaN	0	757.406849996187	j	NaN	1	NaN	237
36	2	58	1	NaN	0	238	332	NaN	1	884.044865029864	k	NaN	2	NaN	238
36	2	59	0	1	0	239	227	12	0.5	752.80496495543	j	0	1	2	239
36	2	60	1	NaN	0	240	333	NaN	1	1574.70684003783	k	NaN	2	NaN	240
36	2	61	1	NaN	0	241	334	NaN	1	1956.87896595336	j	NaN	1	NaN	241
36	2	62	0	0.25	0	242	230	12	0.5	1029.11099302582	k	0	2	1	242
36	2	63	0	1	0	243	231	12	1	1882.52528000157	j	1	1	2	231
36	2	64	0	0.25	0	244	330	9	0.25	955.112927011214	k	0	2	2	244
36	2	65	1	NaN	0	245	335	NaN	0.5	1162.03345399117	k	NaN	2	NaN	335
36	2	66	0	0	0	246	237	9	0	1624.66219702037	k	1	2	1	237
36	2	67	1	NaN	0	247	336	NaN	0.75	664.514797972515	j	NaN	1	NaN	247
36	2	68	1	NaN	0	248	337	NaN	0.75	1294.50668598292	k	NaN	2	NaN	337
36	2	69	0	1	0	249	238	11	1	1724.60517397849	k	1	2	2	238
36	2	70	0	1	0	250	240	10	1	931.138283980545	k	0	2	2	250
36	2	71	0	1	0	251	241	10	1	1247.09574400913	j	1	1	1	241
36	2	72	1	NaN	0	252	338	NaN	0	2348.0934809777	j	NaN	1	NaN	338
36	2	73	1	NaN	0	253	339	NaN	0	1316.34942500386	k	NaN	2	NaN	253
36	2	74	1	NaN	0	254	340	NaN	0.5	760.876471002121	k	NaN	2	NaN	254
36	2	75	0	0.5	0	255	335	10	0.75	1351.16323496914	k	0	2	2	255
36	2	76	1	NaN	0	256	341	NaN	0	1021.69945999049	k	NaN	2	NaN	256
36	2	77	1	NaN	0	257	342	NaN	0	849.871486017946	k	NaN	2	NaN	342
36	2	78	0	0.75	0	258	247	11	1	854.969715001062	k	0	2	1	258
36	2	79	0	0.75	0	259	337	11	0.25	1517.88532797946	k	0	2	2	259
36	2	80	0	0	0	260	338	8	0.25	1565.07107400103	j	0	1	1	260
36	2	81	0	0	0	261	253	8	0.25	986.654597974848	k	0	2	2	261
36	2	82	1	NaN	0	262	343	NaN	1	1551.47456005216	k	NaN	2	NaN	343
36	2	83	0	0.5	0	263	254	9	0.5	965.971580008045	k	0	2	2	263
36	2	84	1	NaN	0	264	344	NaN	0.75	1018.51267303573	j	NaN	1	NaN	264
36	2	85	1	NaN	0	265	345	NaN	0.25	1328.05643795291	j	NaN	1	NaN	345
36	2	86	0	0	0	266	256	10	0.5	885.955555015244	k	0	2	2	266
36	2	87	0	0	0	267	342	10	0	813.580609974451	k	0	2	2	267
36	2	88	1	NaN	0	268	346	NaN	0.5	1113.19099197863	j	NaN	1	NaN	346
36	2	89	1	NaN	0	269	347	NaN	0.75	752.743927005213	k	NaN	2	NaN	347
36	2	90	0	1	0	270	343	8	1	1630.82578097237	k	1	2	2	343
37	1	1	1	NaN	0	361	481	NaN	0.25	715.068546007387	k	NaN	2	NaN	481
37	1	2	1	NaN	0	362	482	NaN	0	1278.20839898777	k	NaN	2	NaN	482
37	1	3	1	NaN	0	363	483	NaN	0	827.324005018454	k	NaN	2	NaN	363
37	1	4	1	NaN	0	364	484	NaN	0.5	864.871480007423	k	NaN	2	NaN	364
37	1	5	1	NaN	0	365	485	NaN	0.25	1191.15641500684	k	NaN	2	NaN	485
37	1	6	1	NaN	0	366	486	NaN	0.5	1055.20808001165	j	NaN	1	NaN	486
37	1	7	1	NaN	0	367	487	NaN	0.75	1214.85036300146	k	NaN	2	NaN	487
37	1	8	1	NaN	0	368	488	NaN	1	1219.60816800129	k	NaN	2	NaN	488
37	1	9	0	0.25	0	369	481	8	0.25	1099.14129698882	j	1	1	2	481
37	1	10	0	0	0	370	482	8	0	689.587863016641	k	0	2	2	370
37	1	11	0	0	0	371	363	8	0.25	733.925239008386	k	0	2	2	371
37	1	12	0	0.5	0	372	364	8	0.75	1477.05616799067	k	0	2	2	372
37	1	13	1	NaN	0	373	489	NaN	0	868.335242004832	j	NaN	1	NaN	373
37	1	14	1	NaN	0	374	490	NaN	0	865.070938976714	k	NaN	2	NaN	374
37	1	15	1	NaN	0	375	491	NaN	0.25	893.068617995596	k	NaN	2	NaN	375
37	1	16	0	0.25	0	376	485	11	0	1154.78327902383	j	0	1	2	376
37	1	17	1	NaN	0	377	492	NaN	0.25	1073.93218600191	k	NaN	2	NaN	492
37	1	18	0	0.75	0	378	487	11	0.75	610.187965998193	j	1	1	2	487
37	1	19	1	NaN	0	379	493	NaN	0.75	873.02908897982	j	NaN	1	NaN	379
37	1	20	1	NaN	0	380	494	NaN	1	945.381040015491	j	NaN	1	NaN	380
37	1	21	0	0.5	0	381	486	15	0.5	1078.51085299626	j	1	1	1	486
37	1	22	1	NaN	0	382	495	NaN	0	1093.71688502142	j	NaN	1	NaN	382
37	1	23	0	1	0	383	488	15	1	770.987982017687	j	1	1	2	488
37	1	24	1	NaN	0	384	496	NaN	0.25	844.344206998358	j	NaN	1	NaN	384
37	1	25	0	0	0	385	373	12	1	842.213572992478	j	0	1	1	385
37	1	26	1	NaN	0	386	497	NaN	0.5	738.154585997108	k	NaN	2	NaN	497
37	1	27	0	0	0	387	374	13	0	1208.28468500986	k	0	2	2	387
37	1	28	1	NaN	0	388	498	NaN	1	1127.84391702735	j	NaN	1	NaN	498
37	1	29	0	0.25	0	389	375	14	0.25	1173.22970399982	j	1	1	2	375
37	1	30	0	0.75	0	390	379	11	0.75	794.921313005034	j	0	1	1	390
37	1	31	1	NaN	0	391	499	NaN	0.25	849.625561007997	k	NaN	2	NaN	499
37	1	32	1	NaN	0	392	500	NaN	0.75	1158.79215998575	j	NaN	1	NaN	500
37	1	33	0	0.25	0	393	492	16	0.25	1127.96809402062	k	1	2	2	492
37	1	34	0	1	0	394	380	14	1	654.828275000909	j	1	1	1	380
37	1	35	1	NaN	0	395	501	NaN	0.75	1254.37244202476	j	NaN	1	NaN	501
37	1	36	0	0	0	396	382	14	0.5	911.117637995631	j	0	1	1	396
37	1	37	1	NaN	0	397	502	NaN	1	1254.70826699166	j	NaN	1	NaN	397
37	1	38	0	0.25	0	398	384	14	0.25	1411.79036401445	j	0	1	1	398
37	1	39	1	NaN	0	399	503	NaN	0.75	867.218649975257	k	NaN	2	NaN	503
37	1	40	1	NaN	0	400	504	NaN	0.5	921.457424992695	k	NaN	2	NaN	400
37	1	41	0	0.25	0	401	499	10	1	1077.56993299699	j	0	1	2	401
37	1	42	0	1	0	402	498	14	1	995.587415993214	k	1	2	1	498
37	1	43	0	0.5	0	403	497	17	0.5	1728.71687498991	k	1	2	2	497
37	1	44	1	NaN	0	404	505	NaN	1	748.805409995839	j	NaN	1	NaN	505
37	1	45	0	0.75	0	405	501	10	0.75	1011.12775100046	k	1	2	1	501
37	1	46	0	0.75	0	406	500	14	0.75	699.056471989024	j	1	1	1	500
37	1	47	1	NaN	0	407	506	NaN	0.75	910.73319001589	k	NaN	2	NaN	407
37	1	48	1	NaN	0	408	507	NaN	1	973.969140992267	k	NaN	2	NaN	408
37	1	49	1	NaN	0	409	508	NaN	0.5	852.05631799181	k	NaN	2	NaN	508
37	1	50	0	0.75	0	410	503	11	0.75	1059.6392499865	k	1	2	2	503
37	1	51	0	1	0	411	397	14	1	844.254356983583	k	1	2	1	397
37	1	52	0	0.5	0	412	400	12	0.5	1057.21196200466	k	1	2	2	400
37	1	53	0	1	0	413	505	9	1	841.44365901011	j	1	1	1	505
37	1	54	1	NaN	0	414	509	NaN	0.5	817.860679002479	k	NaN	2	NaN	414
37	1	55	0	0.75	0	415	407	8	0.75	958.783715002937	k	1	2	2	407
37	1	56	1	NaN	0	416	510	NaN	1	1364.45326299872	k	NaN	2	NaN	416
37	1	57	1	NaN	0	417	511	NaN	0	1000.49391100765	k	NaN	2	NaN	511
37	1	58	0	1	0	418	408	10	0	871.559068997158	j	0	1	2	418
37	1	59	1	NaN	0	419	512	NaN	0.75	1005.36541099427	j	NaN	1	NaN	512
37	1	60	1	NaN	0	420	513	NaN	0	948.480919003487	k	NaN	2	NaN	513
37	1	61	0	0.5	0	421	508	12	0.5	1513.42332700733	k	1	2	2	508
37	1	62	1	NaN	0	422	514	NaN	0.25	897.799691971159	k	NaN	2	NaN	514
37	1	63	0	0.5	0	423	414	9	1	1713.48709700396	k	0	2	2	423
37	1	64	1	NaN	0	424	515	NaN	0	918.244574015262	k	NaN	2	NaN	424
37	1	65	1	NaN	0	425	516	NaN	0	1460.87782000541	j	NaN	1	NaN	425
37	1	66	1	NaN	0	426	517	NaN	0.75	948.711008008104	j	NaN	1	NaN	517
37	1	67	0	1	0	427	416	11	1	1337.83736900659	j	1	1	2	416
37	1	68	0	0	0	428	511	11	0.5	817.975055979332	j	0	1	2	428
37	1	69	0	0.75	0	429	512	10	0.75	981.591136980569	j	1	1	1	512
37	1	70	1	NaN	0	430	518	NaN	0	1262.27907801513	j	NaN	1	NaN	518
37	1	71	0	0	0	431	513	11	0	581.995906017255	k	1	2	2	513
37	1	72	1	NaN	0	432	519	NaN	0.5	1101.21592701762	k	NaN	2	NaN	519
37	1	73	1	NaN	0	433	520	NaN	0.5	820.019456004957	j	NaN	1	NaN	520
37	1	74	0	0.25	0	434	514	12	0.5	760.718570003519	k	0	2	2	434
37	1	75	0	0	0	435	424	11	1	999.553717003437	j	0	1	2	435
37	1	76	1	NaN	0	436	521	NaN	0.5	1068.90052600647	k	NaN	2	NaN	436
37	1	77	1	NaN	0	437	522	NaN	0.25	1964.08274202258	j	NaN	1	NaN	437
37	1	78	1	NaN	0	438	523	NaN	0.75	1298.65991999395	k	NaN	2	NaN	523
37	1	79	0	0	0	439	425	14	0.25	1303.40694601182	k	0	2	1	439
37	1	80	1	NaN	0	440	524	NaN	0.5	1335.33010800602	j	NaN	1	NaN	440
37	1	81	0	0.75	0	441	517	15	1	958.077026007231	j	0	1	1	441
37	1	82	1	NaN	0	442	525	NaN	0.75	1442.25597198238	k	NaN	2	NaN	442
37	1	83	0	0	0	443	518	13	0	825.988748023519	k	1	2	1	518
37	1	84	0	0.5	0	444	519	12	0.25	664.54251401592	j	0	1	2	444
37	1	85	1	NaN	0	445	526	NaN	0.25	799.379960022634	j	NaN	1	NaN	526
37	1	86	1	NaN	0	446	527	NaN	0.5	1413.88263800764	k	NaN	2	NaN	527
37	1	87	0	0.5	0	447	436	11	0.5	964.137978997314	j	1	1	2	436
37	1	88	0	0.5	0	448	520	15	0.5	715.358059998835	k	1	2	1	520
37	1	89	0	0.25	0	449	437	12	0.25	1152.59595497628	k	0	2	1	449
37	1	90	1	NaN	0	450	528	NaN	0.75	976.082364999456	j	NaN	1	NaN	528
37	2	1	1	NaN	0	1	121	NaN	0.25	766.289903986035	j	NaN	1	NaN	1
37	2	2	1	NaN	0	2	122	NaN	0	697.436704009306	k	NaN	2	NaN	2
37	2	3	1	NaN	0	3	123	NaN	0.75	872.912163002184	j	NaN	1	NaN	3
37	2	4	1	NaN	0	4	124	NaN	0.25	973.252986994339	j	NaN	1	NaN	124
37	2	5	1	NaN	0	5	125	NaN	1	1171.00640098215	j	NaN	1	NaN	125
37	2	6	1	NaN	0	6	126	NaN	0.25	1070.51542398403	k	NaN	2	NaN	6
37	2	7	1	NaN	0	7	127	NaN	0.25	907.688709994545	j	NaN	1	NaN	127
37	2	8	1	NaN	0	8	128	NaN	0.25	801.558094011853	k	NaN	2	NaN	8
37	2	9	0	0.25	0	9	1	8	0.25	770.565416023601	j	1	1	1	1
37	2	10	1	NaN	0	10	129	NaN	0.5	1337.03446600703	k	NaN	2	NaN	129
37	2	11	0	0	0	11	2	9	1	952.438654989237	j	0	1	2	11
37	2	12	0	0.75	0	12	3	9	0	806.443389999913	k	0	2	1	12
37	2	13	0	0.25	0	13	124	9	0.25	924.940921016969	k	0	2	1	13
37	2	14	1	NaN	0	14	130	NaN	0	849.052150995703	k	NaN	2	NaN	14
37	2	15	0	1	0	15	125	10	1	680.817670014221	j	1	1	1	125
37	2	16	0	0.25	0	16	6	10	1	1166.30103698117	k	0	2	2	16
37	2	17	0	0.25	0	17	127	10	0.25	1052.39338200772	j	1	1	1	127
37	2	18	1	NaN	0	18	131	NaN	0	1099.28669402143	j	NaN	1	NaN	131
37	2	19	0	0.25	0	19	8	11	0.25	962.138086993946	j	0	1	2	19
37	2	20	1	NaN	0	20	132	NaN	0	1799.15309898206	k	NaN	2	NaN	132
37	2	21	0	0.5	0	21	129	11	0.5	1120.43769701268	k	1	2	2	129
37	2	22	1	NaN	0	22	133	NaN	0.5	939.515970996581	k	NaN	2	NaN	133
37	2	23	1	NaN	0	23	134	NaN	1	753.628156991908	k	NaN	2	NaN	23
37	2	24	0	0	0	24	14	10	1	631.983382976614	j	0	1	2	24
37	2	25	1	NaN	0	25	135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37	2	26	0	0	0	26	131	8	0	561.632447002921	k	1	2	1	131
37	2	27	0	0	0	27	132	7	0.25	656.553389009787	k	0	2	2	27
37	2	28	1	NaN	0	28	136	NaN	0	751.406433002558	k	NaN	2	NaN	28
37	2	29	0	0.5	0	29	133	7	0.5	733.891376003157	k	1	2	2	133
37	2	30	1	NaN	0	30	137	NaN	0	581.400625989772	k	NaN	2	NaN	30
37	2	31	0	1	0	31	23	8	1	716.600317013217	j	1	1	2	23
37	2	32	1	NaN	0	32	138	NaN	0.5	803.066010994371	k	NaN	2	NaN	138
37	2	33	0	NaN	1	33	25	8	1	778.144602983957	k	0	2	NaN	33
37	2	34	1	NaN	0	34	139	NaN	0.75	743.515077978373	k	NaN	2	NaN	139
37	2	35	0	0	0	35	28	7	0	806.308435014216	k	0	2	2	35
37	2	36	1	NaN	0	36	140	NaN	0.75	981.647935986985	j	NaN	1	NaN	140
37	2	37	0	0	0	37	30	7	0	731.14415598684	k	0	2	2	37
37	2	38	1	NaN	0	38	141	NaN	0.75	1217.23974400084	k	NaN	2	NaN	141
37	2	39	0	0.5	0	39	138	7	0.5	648.975237010745	j	1	1	2	138
37	2	40	1	NaN	0	40	142	NaN	1	896.462092990987	j	NaN	1	NaN	142
37	2	41	0	0.75	0	41	139	7	0.75	854.562051012181	k	1	2	2	139
37	2	42	1	NaN	0	42	143	NaN	0.5	1054.14863998885	j	NaN	1	NaN	143
37	2	43	1	NaN	0	43	144	NaN	1	809.028734016465	k	NaN	2	NaN	43
37	2	44	0	0.75	0	44	140	8	0.75	1494.58160900394	j	1	1	1	140
37	2	45	0	0.75	0	45	141	7	0.75	797.535437013721	j	1	1	2	141
37	2	46	1	NaN	0	46	145	NaN	0.75	883.797786023933	j	NaN	1	NaN	145
37	2	47	1	NaN	0	47	146	NaN	0.75	1009.49768599821	j	NaN	1	NaN	146
37	2	48	0	1	0	48	142	8	1	680.047536996426	j	1	1	1	142
37	2	49	1	NaN	0	49	147	NaN	0.25	988.876260002144	j	NaN	1	NaN	49
37	2	50	0	0.5	0	50	143	8	0.5	924.458316992968	k	0	2	1	50
37	2	51	0	1	0	51	43	8	1	1449.86139499815	j	1	1	2	43
37	2	52	1	NaN	0	52	148	NaN	1	760.005199990701	k	NaN	2	NaN	148
37	2	53	1	NaN	0	53	149	NaN	0.5	1471.63865700713	k	NaN	2	NaN	53
37	2	54	1	NaN	0	54	150	NaN	0.5	630.72247497621	k	NaN	2	NaN	150
37	2	55	1	NaN	0	55	151	NaN	0	716.754259017762	k	NaN	2	NaN	151
37	2	56	1	NaN	0	56	152	NaN	0.25	817.71358900005	k	NaN	2	NaN	56
37	2	57	0	0.75	0	57	145	11	0.5	1434.23699701088	k	0	2	1	57
37	2	58	1	NaN	0	58	153	NaN	1	697.302643995499	k	NaN	2	NaN	153
37	2	59	0	0.75	0	59	146	12	0	1367.22615500912	j	0	1	1	59
37	2	60	0	0.25	0	60	49	11	0.25	819.754909985932	k	1	2	1	49
37	2	61	1	NaN	0	61	154	NaN	0.5	700.949218997266	k	NaN	2	NaN	61
37	2	62	1	NaN	0	62	155	NaN	1	524.487121001584	j	NaN	1	NaN	155
37	2	63	0	0.5	0	63	53	10	0.5	1019.49342299486	j	1	1	2	53
37	2	64	1	NaN	0	64	156	NaN	0.25	874.584645003779	j	NaN	1	NaN	156
37	2	65	0	1	0	65	148	13	1	608.261362998746	k	1	2	2	148
37	2	66	0	0.25	0	66	56	10	1	998.996949987486	j	0	1	2	66
37	2	67	1	NaN	0	67	157	NaN	0	1021.7111990205	j	NaN	1	NaN	67
37	2	68	1	NaN	0	68	158	NaN	0.5	1024.96521500871	k	NaN	2	NaN	68
37	2	69	0	0.5	0	69	150	15	0.5	1025.69042300456	j	0	1	2	69
37	2	70	1	NaN	0	70	159	NaN	0.25	761.395795998396	k	NaN	2	NaN	159
37	2	71	0	0.5	0	71	61	10	0.75	401.158272987232	j	0	1	2	71
37	2	72	0	0	0	72	151	17	0.75	710.727113008033	j	0	1	2	72
37	2	73	0	1	0	73	153	15	1	645.308018021751	j	1	1	2	153
37	2	74	0	1	0	74	155	12	0.75	1010.82784100436	j	0	1	1	74
37	2	75	0	0.25	0	75	156	11	0.5	1131.1400620034	j	0	1	1	75
37	2	76	1	NaN	0	76	160	NaN	0	827.706962998491	j	NaN	1	NaN	76
37	2	77	0	0	0	77	67	10	0	1090.57919200859	j	1	1	1	67
37	2	78	1	NaN	0	78	161	NaN	1	1182.06115000066	j	NaN	1	NaN	161
37	2	79	0	0.5	0	79	68	11	1	810.796926001785	j	0	1	2	79
37	2	80	1	NaN	0	80	162	NaN	0.5	681.67644701316	j	NaN	1	NaN	162
37	2	81	0	0.25	0	81	159	11	0.75	822.245466988534	k	0	2	2	81
37	2	82	1	NaN	0	82	163	NaN	0.5	596.825765009271	k	NaN	2	NaN	163
37	2	83	1	NaN	0	83	164	NaN	0	872.957721003331	j	NaN	1	NaN	164
37	2	84	1	NaN	0	84	165	NaN	0.25	759.628846979467	k	NaN	2	NaN	165
37	2	85	0	0	0	85	76	9	0.5	773.056914011249	k	0	2	1	85
37	2	86	0	1	0	86	161	8	1	330.83532800083	k	1	2	1	161
37	2	87	1	NaN	0	87	166	NaN	1	847.165356011828	j	NaN	1	NaN	87
37	2	88	1	NaN	0	88	167	NaN	0.75	511.429222999141	k	NaN	2	NaN	167
37	2	89	1	NaN	0	89	168	NaN	1	450.366133998614	k	NaN	2	NaN	89
37	2	90	1	NaN	0	90	169	NaN	0.75	446.789145004004	k	NaN	2	NaN	90
38	1	1	1	NaN	0	361	481	NaN	1	1205.41936199879	j	NaN	1	NaN	481
38	1	2	1	NaN	0	362	482	NaN	1	1077.56094197975	k	NaN	2	NaN	362
38	1	3	1	NaN	0	363	483	NaN	0.5	1553.44031396089	k	NaN	2	NaN	483
38	1	4	1	NaN	0	364	484	NaN	0.75	1225.91477195965	j	NaN	1	NaN	364
38	1	5	1	NaN	0	365	485	NaN	1	1430.66431500483	j	NaN	1	NaN	365
38	1	6	1	NaN	0	366	486	NaN	0.25	1997.97961598961	j	NaN	1	NaN	366
38	1	7	1	NaN	0	367	487	NaN	0	1060.4911869741	k	NaN	2	NaN	487
38	1	8	1	NaN	0	368	488	NaN	0	1196.74746296369	k	NaN	2	NaN	368
38	1	9	0	1	0	369	481	8	1	1068.12640902353	k	1	2	1	481
38	1	10	0	1	0	370	362	8	1	952.992197009735	k	1	2	2	362
38	1	11	0	0.5	0	371	483	8	0.5	1149.59129999625	k	1	2	2	483
38	1	12	0	0.75	0	372	364	8	0	1548.74314996414	j	0	1	1	372
38	1	13	1	NaN	0	373	489	NaN	0	1280.79235902987	j	NaN	1	NaN	373
38	1	14	1	NaN	0	374	490	NaN	0.75	1134.21062898124	j	NaN	1	NaN	490
38	1	15	1	NaN	0	375	491	NaN	0.75	1566.22315599816	j	NaN	1	NaN	491
38	1	16	0	1	0	376	365	11	1	1276.53565496439	j	1	1	1	365
38	1	17	1	NaN	0	377	492	NaN	0.75	1138.18547799019	j	NaN	1	NaN	492
38	1	18	0	0	0	378	487	11	0.75	1272.75645098416	j	0	1	2	378
38	1	19	1	NaN	0	379	493	NaN	0.5	1136.31420204183	k	NaN	2	NaN	379
38	1	20	1	NaN	0	380	494	NaN	0	1479.71977398265	j	NaN	1	NaN	494
38	1	21	0	0.25	0	381	366	15	0.25	1180.02554704435	j	0	1	1	381
38	1	22	1	NaN	0	382	495	NaN	1	1426.35150201386	j	NaN	1	NaN	495
38	1	23	0	0	0	383	368	15	0.75	990.763759997208	j	0	1	2	383
38	1	24	1	NaN	0	384	496	NaN	0	1118.69101098273	j	NaN	1	NaN	496
38	1	25	0	0	0	385	373	12	1	1796.03861301439	j	0	1	1	385
38	1	26	1	NaN	0	386	497	NaN	1	2035.20604100777	j	NaN	1	NaN	497
38	1	27	0	0.75	0	387	490	13	0.75	1067.04056996386	j	1	1	1	490
38	1	28	1	NaN	0	388	498	NaN	0.5	1354.16892898502	k	NaN	2	NaN	388
38	1	29	0	0.75	0	389	491	14	0.75	789.464765985031	k	1	2	1	491
38	1	30	0	0.5	0	390	379	11	0.5	1114.96616399381	k	1	2	2	379
38	1	31	1	NaN	0	391	499	NaN	0	1217.66392001882	j	NaN	1	NaN	391
38	1	32	1	NaN	0	392	500	NaN	0.25	1247.34247801825	j	NaN	1	NaN	500
38	1	33	0	0.75	0	393	492	16	0.75	700.712455029134	j	1	1	1	492
38	1	34	0	0	0	394	494	14	0.25	1881.41875900328	j	0	1	1	394
38	1	35	1	NaN	0	395	501	NaN	0.75	1402.65986800659	j	NaN	1	NaN	501
38	1	36	0	1	0	396	495	14	1	1023.98831001483	k	1	2	1	495
38	1	37	1	NaN	0	397	502	NaN	0.75	973.505245987326	k	NaN	2	NaN	397
38	1	38	0	0	0	398	496	14	0.75	927.331549988594	k	0	2	1	398
38	1	39	1	NaN	0	399	503	NaN	0.75	1427.85680200905	j	NaN	1	NaN	399
